brand,model,model_year,milage,fuel_type,transmission,ext_col,int_col,accident,clean_title,price,hp,liters
GMC,Terrain SLT-1,2013,11563,Gasoline,A/T,Blue,Black,1,1,12300.0,182.0,2.4
Tesla,Model X Long Range,2022,7500,Gasoline,A/T,Silver,Black,0,1,84000.0,670.0,3.5
Mercedes-Benz,AMG E 53 Base 4MATIC,2021,15615,Hybrid,9-Speed A/T,Gray,Black,0,1,78000.0,429.0,3.0
Subaru,Impreza WRX Base,2013,113000,Gasoline,5-Speed M/T,Blue,Black,1,1,16000.0,265.0,2.5
Kia,Optima S,2018,74000,Gasoline,6-Speed A/T,White,Black,0,1,15000.0,185.0,2.4
Mercedes-Benz,M-Class ML 350,2011,99200,Gasoline,A/T,Black,Black,0,1,11900.0,268.0,3.5
Volkswagen,Beetle 2.0T S,2018,36824,Gasoline,6-Speed A/T,Red,Red,0,1,23999.0,174.0,2.0
Acura,RSX Base,2005,186040,Gasoline,A/T,Gray,Beige,1,1,6700.0,160.0,2.0
GMC,Acadia SLE,2020,58000,Gasoline,9-Speed A/T,Black,Black,0,1,27700.0,310.0,3.6
Ford,F-150 Lariat,2020,31250,Gasoline,A/T,Blue,Gray,0,1,42500.0,325.0,2.7
Jeep,Gladiator Overland,2020,43000,Gasoline,A/T,White,Beige,0,1,46500.0,285.0,3.6
Toyota,Tacoma TRD Sport,2020,41199,Gasoline,6 Speed Mt,Black,Black/Gun Metal,0,0,41598.0,270.0,3.5
Kia,EV6 GT-Line,2022,22000,Gasoline,1-Speed A/T,Gray,Black,0,1,45000.0,320.0,2.4
Genesis,GV70 3.5T Sport,2022,12900,Gasoline,8-Speed A/T,Gray,White,0,1,53000.0,375.0,3.5
Ford,Explorer ST,2022,10500,Gasoline,Transmission w/Dual Shift Mode,Black,Black,0,0,50000.0,400.0,3.0
MINI,Countryman Cooper,2020,74725,Gasoline,7-Speed Automatic with Auto-Shift,Black,Black,0,1,21612.0,181.0,1.5
Mazda,CX-5 Grand Touring,2021,61117,Gasoline,6-Speed Automatic,Sonic Silver Metallic,Black,0,1,26485.0,184.0,2.5
BMW,325 i,2003,142000,Gasoline,5-Speed M/T,Silver,Black,1,1,4800.0,184.0,2.5
Ford,Mustang EcoBoost Premium,2019,31000,Gasoline,6-Speed M/T,Gray,Black,0,1,34700.0,310.0,2.3
Toyota,Yaris L,2012,129355,Gasoline,4-Speed A/T,Black,Gray,1,1,7950.0,106.0,1.5
Chevrolet,Express 1500 Base,2010,204000,E85 Flex Fuel,4-Speed A/T,White,Gray,1,1,4900.0,310.0,5.3
Lincoln,Navigator L Select,2016,115600,Gasoline,6-Speed A/T,Black,Black,0,1,22500.0,380.0,3.5
Jeep,Wrangler Sahara Altitude,2023,1563,Hybrid,A/T,Gray,Black,0,1,62500.0,285.0,3.6
Bentley,Continental GT Base,2007,72166,Gasoline,A/T,Black,Black,1,1,35995.0,552.0,6.0
Lexus,RX 350 F Sport,2018,26100,Gasoline,8-Speed A/T,Gray,Red,0,1,37899.0,295.0,3.5
BMW,430 i,2017,58880,Gasoline,8-Speed A/T,White,Brown,0,1,21000.0,248.0,2.0
Cadillac,Escalade Sport Platinum,2021,26000,Gasoline,10-Speed A/T,Black,Black,0,1,99175.0,420.0,6.2
Honda,Civic EX,2008,190640,Gasoline,5-Speed M/T,Silver,Silver,1,1,5500.0,140.0,1.8
Porsche,Cayenne AWD,2020,37500,Gasoline,8-Speed A/T,White,Black,0,1,59900.0,335.0,3.0
Ford,Mustang Mach-E GT,2022,13856,Gasoline,1-Speed A/T,White,Black,0,1,54000.0,480.0,3.5
Cadillac,ATS 2.5L Luxury,2013,225000,Gasoline,6-Speed A/T,Blue,Black,0,1,13600.0,202.0,2.5
Lexus,LS 460 Base,2014,123256,Gasoline,8-Speed A/T,White,Beige,0,1,24995.0,386.0,4.6
Cadillac,Escalade Premium Luxury,2021,11459,Gasoline,10-Speed A/T,White,Brown,0,1,88900.0,420.0,6.2
Mercedes-Benz,C-Class C 300 4MATIC Sport,2016,67289,Gasoline,7-Speed A/T,White,Gray,0,1,20490.0,241.0,2.0
Hyundai,Veloster Base,2013,56837,Gasoline,Transmission w/Dual Shift Mode,Silver,Black,1,1,10500.0,132.0,1.6
Chevrolet,Corvette Base,2002,44168,Gasoline,4-Speed A/T,Orange,Black,0,1,30000.0,350.0,5.7
Mercedes-Benz,C-Class C 300 4MATIC,2019,59766,Gasoline,9-Speed Automatic,Lunar Blue Metallic,Macchiato,0,0,26900.0,255.0,2.0
Kia,Stinger GT,2018,56300,Gasoline,A/T,Silver,Black,0,1,29950.0,365.0,3.3
Volvo,S60 R,2004,167000,Gasoline,6-Speed M/T,Black,Beige,0,1,8000.0,300.0,2.5
Chevrolet,Silverado 2500 LT,2015,122770,E85 Flex Fuel,A/T,Brown,Black,0,1,27499.0,360.0,6.0
Land,Rover Range Rover 3.0L V6 Supercharged HSE,2019,59271,Gasoline,A/T,Black,Black,0,1,54995.0,380.0,3.0
GMC,Sierra 1500 SLE,2015,102000,Gasoline,6-Speed A/T,Silver,Black,1,1,24500.0,355.0,5.3
Chevrolet,Silverado 1500 RST,2020,40929,Gasoline,Automatic,Cajun Red Tintcoat,Jet Black,1,1,44800.0,355.0,5.3
Porsche,911 Turbo S,2019,22000,Gasoline,7-Speed A/T,White,Beige,0,1,99175.0,580.0,3.8
Chevrolet,Suburban Z71,2022,19200,Gasoline,10-Speed A/T,White,Black,0,1,69790.0,420.0,6.2
Mercedes-Benz,G-Class G 550 4MATIC,2019,32376,Gasoline,A/T,Black,Black,0,1,99175.0,416.0,4.0
Porsche,911 Carrera,2023,19800,Gasoline,8-Speed A/T,Silver,Black,0,1,99175.0,379.0,3.0
Land,Rover Range Rover Sport HSE,2011,105000,Gasoline,A/T,Black,Black,0,1,10000.0,375.0,5.0
Ford,F-250 Lariat,2016,122650,Diesel,6-Speed A/T,Gray,Black,0,1,38900.0,440.0,6.7
Subaru,BRZ Limited,2022,14000,Gasoline,6-Speed M/T,White,Black,0,1,34999.0,228.0,2.4
Lexus,LS 460 Base,2008,100868,Gasoline,8-Speed A/T,Black,Beige,0,1,15397.0,380.0,4.6
Land,Rover Range Rover Sport HSE,2013,111000,Gasoline,6-Speed A/T,Black,Black,1,1,15000.0,375.0,5.0
Cadillac,Escalade Sport Platinum,2021,38500,Gasoline,A/T,White,Black,1,1,94995.0,420.0,6.2
Nissan,Pathfinder S,2020,41250,Gasoline,CVT Transmission,White,–,0,1,21865.0,284.0,3.5
MINI,Cooper S Base,2006,99600,Gasoline,6-Speed A/T,Orange,Black,0,1,5500.0,168.0,1.6
Acura,ILX 2.0L w/Premium Package,2013,198000,Gasoline,Transmission w/Dual Shift Mode,White,Black,1,1,11000.0,150.0,2.0
Lexus,RX 350 Base,2021,20598,Gasoline,8-Speed Automatic,Atomic Silver,Gray,1,0,42599.0,275.0,3.5
Porsche,911 Carrera S,2013,52044,Gasoline,7-Speed M/T,White,Gray,0,1,76500.0,400.0,3.8
MINI,Hardtop Cooper S,2022,23777,Gasoline,6-Speed M/T,Gray,Black,0,1,30000.0,189.0,2.0
Ford,F-150 Platinum,2018,60660,Gasoline,A/T,Gold,Black,1,1,46900.0,375.0,3.5
BMW,i3 Base,2015,26000,Gasoline,1-Speed A/T,White,Beige,0,1,14999.0,170.0,0.65
Mazda,CX-5 Touring,2018,61000,Gasoline,Transmission w/Dual Shift Mode,Gray,Black,0,1,21800.0,187.0,2.5
Lexus,RX 350 F Sport Performance,2020,53750,Gasoline,A/T,Black,Red,0,1,32600.0,295.0,3.5
BMW,X5 M50i,2023,13735,Gasoline,8-Speed Automatic,Black Sapphire Metallic,Black,0,0,77897.0,523.0,4.4
Mercedes-Benz,E-Class E 300,2019,32580,Gasoline,Automatic,Obsidian Black Metallic,Beige,0,0,33998.0,362.0,2.0
Porsche,911 Carrera Cabriolet,2006,96275,Gasoline,6-Speed M/T,Silver,Black,1,1,52500.0,325.0,3.6
Ford,F-350 Lariat,2015,162000,Diesel,Transmission w/Dual Shift Mode,Red,Beige,0,1,32000.0,440.0,6.7
BMW,X3 xDrive30i,2019,92040,Gasoline,8-Speed Automatic,Alpine White,Black,0,1,24999.0,248.0,2.0
RAM,1500 SLT,2017,73690,Gasoline,8-Speed A/T,Blue,Gray,1,1,27000.0,395.0,5.7
Toyota,Tacoma Base,2009,48750,Gasoline,M/T,Brown,Silver,0,1,17900.0,159.0,2.7
Cadillac,SRX Performance Collection,2011,124542,Gasoline,6-Speed A/T,Gray,Beige,0,1,8450.0,265.0,3.0
Ford,Mustang GT Premium,2010,69000,Gasoline,5-Speed A/T,White,Black,0,1,20000.0,315.0,4.6
Dodge,Ram 2500 Laramie Quad Cab,2004,148000,Diesel,4-Speed A/T,Black,Beige,0,1,19000.0,250.0,5.9
BMW,650 i,2006,122141,Gasoline,6-Speed M/T,Silver,Black,0,1,10500.0,360.0,4.8
Subaru,Impreza WRX,2012,106000,Gasoline,M/T,Black,Black,0,1,15000.0,265.0,2.5
Ford,Edge Titanium,2017,113294,Gasoline,6-Speed A/T,Gray,Black,1,1,16500.0,245.0,2.0
Kia,Telluride SX,2021,24423,Gasoline,8-Speed Automatic,Black,Black,0,0,44315.0,291.0,3.8
Tesla,Model S Long Range,2022,28000,Gasoline,1-Speed A/T,Gray,White,0,1,68750.0,670.0,3.5
RAM,1500 Rebel,2018,54800,Gasoline,A/T,White,Black,1,1,37050.0,395.0,5.7
Ford,Explorer XLT,2017,161000,Gasoline,6-Speed A/T,Gray,Black,0,1,17500.0,290.0,3.5
Mercedes-Benz,AMG GLE 43 4MATIC Coupe,2019,28755,Gasoline,9-Speed A/T,Black,Black,0,1,61350.0,385.0,3.0
Audi,Q5 2.0T Premium Plus,2016,52105,E85 Flex Fuel,A/T,White,Beige,1,1,20499.0,220.0,2.0
Nissan,Armada Platinum,2018,119950,Gasoline,Transmission w/Dual Shift Mode,Black,Black,0,1,20999.0,390.0,5.6
Mercedes-Benz,SL-Class SL500 Roadster,2003,80081,Gasoline,5-Speed A/T,White,Beige,0,1,12500.0,302.0,5.0
Bentley,Bentayga V8,2021,24500,Gasoline,8-Speed A/T,White,White,0,1,99175.0,542.0,4.0
Jeep,Gladiator Overland,2021,4100,Gasoline,A/T,Black,Black,0,1,55000.0,285.0,3.6
BMW,M2 CS,2020,9670,Gasoline,Transmission w/Dual Shift Mode,Blue,Black,0,1,99175.0,444.0,3.0
Dodge,Charger SE,2017,63250,Gasoline,A/T,Red,Black,0,1,18650.0,292.0,3.6
Lincoln,MKX Black Label,2017,69431,Gasoline,6-Speed A/T,Silver,Black,0,1,26500.0,335.0,2.7
Toyota,Tundra SR5,2015,108044,Gasoline,6-Speed Automatic,Black,–,0,1,31380.0,381.0,5.7
BMW,335 i,2008,98000,Gasoline,Transmission w/Dual Shift Mode,Black,Brown,0,1,13998.0,300.0,3.0
BMW,X1 xDrive28i,2019,52253,Gasoline,Transmission w/Dual Shift Mode,White,Black,0,1,34500.0,228.0,2.0
Ford,F-350 Platinum,2022,23850,Diesel,10-Speed A/T,Silver,Black,0,1,99175.0,475.0,6.7
Mercedes-Benz,Sprinter High Roof,2015,1500,Diesel,A/T,White,Gray,0,1,39500.0,188.0,3.0
Dodge,Challenger GT,2021,40000,Gasoline,A/T,Black,Black,0,1,32500.0,303.0,3.6
Audi,S4 3.0 Prestige,2012,38718,Gasoline,7-Speed A/T,Black,Black,0,1,31000.0,333.0,3.0
Toyota,Tacoma TRD Sport,2018,84184,Gasoline,Automatic,Magnetic Gray Metallic,Graphite w/Gun Metal,0,0,35998.0,270.0,3.5
Mercedes-Benz,Sprinter 2500 Standard Roof,2021,13344,Diesel,7-Speed A/T,Red,Black,0,1,56500.0,188.0,3.0
INFINITI,Q50 3.0t Red Sport 400,2018,51850,Gasoline,Transmission w/Dual Shift Mode,Black,Black,0,1,28900.0,400.0,3.0
Porsche,911 Carrera 4S,2002,119500,Gasoline,6-Speed M/T,Black,Black,1,1,36995.0,320.0,3.6
Ford,Expedition Max Limited,2021,30918,Gasoline,10-Speed A/T,White,Beige,0,1,51999.0,375.0,3.5
Chevrolet,Corvette Stingray w/3LT,2023,1100,Gasoline,8-Speed A/T,Gray,Beige,0,1,92000.0,490.0,6.2
Mercedes-Benz,C-Class C 300,2019,40000,Gasoline,A/T,Blue,Black,0,1,27900.0,255.0,2.0
Jeep,Grand Cherokee Limited,2005,100500,Gasoline,A/T,Black,Gray,0,1,9998.0,325.0,5.7
Dodge,Charger SRT Hellcat,2020,54320,Gasoline,8-Speed A/T,Gray,Black,1,1,67000.0,707.0,6.2
Mercedes-Benz,C-Class C 300 4MATIC,2018,49000,Gasoline,A/T,Black,Black,0,1,23450.0,241.0,2.0
Porsche,911 Carrera S,2020,28000,Gasoline,8-Speed A/T,Gray,Black,0,1,99175.0,443.0,3.0
Porsche,911 GT3,2022,1750,Gasoline,7-Speed A/T,White,Black,0,1,99175.0,502.0,4.0
Cadillac,DTS Luxury,2007,130000,Gasoline,A/T,Gold,Beige,1,1,3499.0,275.0,4.6
Maserati,Grecale Modena,2023,3721,Gasoline,8-Speed Automatic,White,Red,0,1,69645.0,325.0,2.0
Mercedes-Benz,S-Class S 550,2016,78101,Gasoline,7-Speed A/T,Black,Black,0,1,34500.0,449.0,4.7
Chevrolet,Malibu 1LT,2017,54000,Gasoline,A/T,Gray,Gray,1,1,16000.0,160.0,1.5
Nissan,Quest SL,2011,185000,Gasoline,A/T,White,Gray,1,1,7500.0,260.0,3.5
Mercedes-Benz,SLK-Class SLK 250,2015,49000,Gasoline,7-Speed A/T,Blue,Beige,0,1,23500.0,201.0,1.8
GMC,Sierra 2500 Denali,2024,2043,Gasoline,10-Speed A/T,White,Black,0,1,81500.0,401.0,6.6
Lexus,RX 350 Base,2016,71750,Gasoline,8-Speed A/T,Black,Brown,0,1,28000.0,295.0,3.5
Chevrolet,Corvette Stingray w/3LT,2020,5194,Gasoline,8-Speed Automatic with Auto-Shift,Arctic White,Tension,0,0,87500.0,490.0,6.2
BMW,330 i,2019,42200,Gasoline,8-Speed A/T,White,Black,0,1,27500.0,255.0,2.0
Mercedes-Benz,GLC 300 Base,2020,42717,Gasoline,A/T,Gold,Beige,0,1,33500.0,255.0,2.0
Tesla,Model S 75D,2016,102260,Gasoline,1-Speed A/T,White,Black,0,1,31300.0,518.0,3.5
Chevrolet,Corvette Stingray w/2LT,2022,11089,Gasoline,8-Speed Manual,Silver Flare Metallic,Adrenaline Red,0,0,80900.0,490.0,6.2
Jaguar,XF 25t Prestige,2018,37777,Gasoline,Transmission w/Dual Shift Mode,Black,Black,0,1,32500.0,247.0,2.0
Ford,F-150 XLT,2021,35921,Gasoline,10-Speed Automatic,Antimatter Blue Metallic,Black,0,0,42995.0,375.0,2.7
Ford,Bronco Outer Banks,2023,1800,Gasoline,10-Speed A/T,Gray,Blue,0,0,54900.0,275.0,2.3
Scion,FR-S Monogram,2014,163019,Gasoline,6-Speed M/T,Black,Black,1,1,8900.0,200.0,2.0
Mercedes-Benz,C-Class C 300 4MATIC,2020,14220,Gasoline,9-Speed A/T,Blue,Beige,0,1,35500.0,255.0,2.0
Chevrolet,Tahoe Premier,2019,48879,Gasoline,Automatic,Silver Ice Metallic,Jet Black,0,0,49573.0,355.0,5.3
BMW,M3 Base,2002,117200,Gasoline,6-Speed A/T,Black,Black,0,1,15000.0,333.0,3.2
Ford,F-150 Lariat,2016,25000,E85 Flex Fuel,6-Speed A/T,Gray,Black,0,1,65000.0,385.0,5.0
BMW,i3 Base w/Range Extender,2014,74500,Gasoline,A/T,White,Gray,0,1,11499.0,170.0,0.65
INFINITI,G37 Journey,2013,33300,Gasoline,A/T,Gray,Black,0,1,21990.0,328.0,3.7
Ford,Expedition XLT,2007,123921,Gasoline,6-Speed A/T,White,Beige,0,1,6900.0,300.0,5.4
BMW,X3 sDrive30i,2021,12800,Gasoline,A/T,Blue,Blue,0,1,39990.0,248.0,2.0
Aston,Martin Vantage GT Base,2015,21100,Gasoline,6-Speed M/T,Black,Black,0,1,80000.0,430.0,4.7
Chevrolet,Tahoe LT,2009,104733,E85 Flex Fuel,6-Speed A/T,Black,Black,0,1,15000.0,320.0,5.3
Ford,Transit-250 Base,2020,53000,Gasoline,A/T,White,Black,1,1,38500.0,310.0,3.5
Lexus,ES 250 Base,2021,17570,Gasoline,Automatic,Emin White,Black,0,0,39998.0,301.0,2.5
RAM,1500 Rebel,2020,63875,Hybrid,8-Speed A/T,Gray,Black,1,1,41900.0,395.0,5.7
Ford,Maverick XL,2023,12500,Hybrid,A/T,Silver,Black,0,1,29999.0,191.0,2.5
BMW,Z3 3.0i Roadster,2001,103990,Gasoline,5-Speed M/T,Black,Beige,0,1,10500.0,225.0,3.0
Chevrolet,Camaro 1SS,2022,7000,Gasoline,6-Speed M/T,Blue,Black,0,1,50000.0,455.0,6.2
Chevrolet,Corvette Stingray w/3LT,2023,9000,Gasoline,8-Speed A/T,Blue,Black,0,1,92000.0,490.0,6.2
Pontiac,Solstice GXP,2007,7800,Gasoline,5-Speed A/T,Silver,Black,0,1,19000.0,260.0,2.0
Cadillac,XTS Luxury,2017,69289,Gasoline,6-Speed A/T,Gray,Black,1,1,20997.0,304.0,3.6
Toyota,Highlander Limited,2011,106000,Gasoline,5-Speed A/T,White,Gray,1,1,16600.0,270.0,3.5
Lincoln,Navigator Reserve,2020,68000,Gasoline,10-Speed A/T,Black,Gray,1,1,55999.0,450.0,3.5
Toyota,Highlander Hybrid Limited Platinum,2019,13828,Hybrid,CVT Transmission,Blue,Black,0,1,43000.0,306.0,3.5
Audi,A3 2.0T Tech Premium,2018,39600,Gasoline,Transmission w/Dual Shift Mode,White,Black,0,1,26999.0,220.0,2.0
Jeep,Wrangler SE,2003,92000,Gasoline,M/T,Gold,Black,0,1,12500.0,150.0,2.4
Toyota,Tacoma SR,2022,5020,Gasoline,A/T,Black,Gray,0,1,36500.0,278.0,3.5
Chevrolet,Trailblazer SS,2007,107800,Gasoline,A/T,Black,Black,1,1,15000.0,395.0,6.0
Audi,A5 2.0T Premium Plus,2019,23827,Gasoline,7-Speed A/T,Gray,Black,0,1,34995.0,248.0,2.0
Audi,A6 55 Premium,2020,25300,Hybrid,7-Speed A/T,White,Beige,0,1,39900.0,335.0,3.0
Mercedes-Benz,Sprinter 2500,2016,399000,Diesel,5-Speed A/T,Silver,–,1,1,24500.0,188.0,3.0
Porsche,911 Carrera,2005,46200,Gasoline,6-Speed M/T,Silver,Black,0,1,49999.0,325.0,3.6
Chevrolet,Corvette Stingray w/2LT,2022,3158,Gasoline,8-Speed A/T,Red,Red,0,1,85989.0,490.0,6.2
GMC,Acadia SLE,2021,26000,Gasoline,A/T,White,Black,0,1,30900.0,228.0,2.0
Porsche,911 Carrera,2020,12758,Gasoline,8-Speed A/T,Silver,Black,0,1,99175.0,379.0,3.0
Chevrolet,Corvette Base,2007,123500,Gasoline,Transmission w/Dual Shift Mode,Red,Beige,1,1,27000.0,400.0,6.0
Ford,Mustang GT Premium,2018,26840,Gasoline,6-Speed M/T,White,Black,0,1,42500.0,460.0,5.0
Ford,Edge SEL,2021,17836,Gasoline,8-Speed Automatic,Silver,Ebony,0,1,31933.0,325.0,2.0
Cadillac,Escalade Luxury,2012,114500,E85 Flex Fuel,A/T,Black,Black,0,1,16100.0,403.0,6.2
Chevrolet,Corvette Stingray w/3LT,2022,5400,Gasoline,8-Speed A/T,White,Black,0,1,89900.0,490.0,6.2
Toyota,Corolla LE,2016,17500,Gasoline,A/T,Red,Gray,0,1,15100.0,132.0,1.8
Chevrolet,Express 2500 Work Van,2017,56000,Gasoline,A/T,Blue,–,0,1,44600.0,285.0,4.8
Chevrolet,Trax LS,2020,20800,Gasoline,6-Speed A/T,Black,Beige,0,1,19000.0,138.0,1.4
Volkswagen,Golf Auto TSI S,2015,107543,Gasoline,Transmission w/Dual Shift Mode,Black,Black,0,1,13200.0,170.0,1.8
Nissan,Pathfinder Silver,2012,206000,Gasoline,Transmission w/Dual Shift Mode,Black,Black,0,1,5000.0,266.0,4.0
Ford,F-150 Platinum,2018,37100,E85 Flex Fuel,10-Speed A/T,Black,Black,0,1,46000.0,395.0,5.0
Land,Rover Range Rover Velar P380 SE R-Dynamic,2019,19813,Gasoline,8-Speed A/T,Silver,Beige,0,1,51900.0,380.0,3.0
Kia,Sportage LX,2010,208321,Gasoline,A/T,White,Beige,0,1,3500.0,173.0,2.7
Lexus,LS 460 Base,2012,200000,Gasoline,Transmission w/Dual Shift Mode,White,Beige,1,1,9995.0,380.0,4.6
MINI,Cooper S Base,2012,66000,Gasoline,6-Speed A/T,White,Black,0,1,10999.0,181.0,1.6
Bentley,Bentayga Activity Edition,2018,41000,Gasoline,8-Speed A/T,Gray,Gray,0,1,99175.0,600.0,6.0
Volvo,XC60 T6 Inscription,2019,20623,Gasoline,A/T,Silver,Black,0,1,36800.0,330.0,2.0
Ford,Explorer Limited,2018,86000,Gasoline,Transmission w/Dual Shift Mode,Black,Black,0,1,26900.0,290.0,3.5
Porsche,Cayenne Turbo GT,2022,1766,Gasoline,Automatic,Custom Color,Black,0,0,99175.0,364.5,4.0
Mercedes-Benz,G-Class G 550 4MATIC,2016,51354,Gasoline,7-Speed A/T,Blue,Black,0,1,73000.0,416.0,4.0
Jeep,Wrangler Unlimited Rubicon 392,2021,38000,Gasoline,Transmission w/Dual Shift Mode,Gray,Black,0,1,72980.0,470.0,6.4
Toyota,Avalon Hybrid XLE Premium,2015,161000,Hybrid,CVT Transmission,Blue,Gray,0,1,11500.0,200.0,2.5
Nissan,Juke SL,2012,74750,Gasoline,CVT Transmission,Black,Black,0,1,12500.0,188.0,1.6
Porsche,911 Carrera 4,2013,67522,Gasoline,7-Speed A/T,Gray,Black,1,1,59500.0,350.0,3.4
MINI,Cooper S Base,2012,152000,Gasoline,6-Speed A/T,White,Black,0,1,9000.0,181.0,1.6
Subaru,Ascent Touring 7-Passenger,2019,71273,Gasoline,CVT Transmission,Black,Brown,0,1,23900.0,260.0,2.4
Subaru,WRX STI Base,2017,37800,Gasoline,6-Speed M/T,Blue,Black,0,1,32500.0,305.0,2.5
Land,Rover Range Rover Sport HSE,2019,42000,Gasoline,Transmission w/Dual Shift Mode,White,Black,0,1,48990.0,340.0,3.0
Kia,Sorento Plug-In Hybrid SX Prestige,2022,10101,Plug-In Hybrid,6-Speed A/T,White,–,0,1,44990.0,261.0,1.6
Chevrolet,Corvette Stingray w/2LT,2022,7900,Gasoline,8-Speed A/T,White,Red,0,1,92500.0,490.0,6.2
Tesla,Model 3 Performance,2020,45468,Gasoline,1-Speed A/T,Silver,White,0,1,45999.0,455.0,3.5
Nissan,Armada SV,2017,187141,Gasoline,A/T,Black,Black,0,1,16995.0,390.0,5.6
Porsche,Cayenne Turbo S,2014,99100,Gasoline,8-Speed A/T,White,Black,0,1,32000.0,550.0,4.8
Subaru,Outback Touring XT,2021,33500,Gasoline,CVT Transmission,Blue,Brown,0,1,34000.0,260.0,2.4
Acura,RLX Advance Package,2016,102665,Gasoline,6-Speed A/T,Black,Black,0,1,15450.0,310.0,3.5
Ford,Mustang GT,2001,52675,Gasoline,5-Speed M/T,Black,Black,0,1,16995.0,260.0,4.6
BMW,330 i xDrive,2017,59203,Gasoline,A/T,White,–,0,1,23000.0,248.0,2.0
Mercedes-Benz,SL-Class SL550 Roadster,2009,60100,Gasoline,7-Speed A/T,Black,Black,0,1,27000.0,382.0,5.5
Audi,SQ8 4.0T Premium Plus,2021,43238,Gasoline,Transmission w/Dual Shift Mode,Black,Red,0,1,76400.0,500.0,4.0
MINI,Cooper S Base,2007,118000,Gasoline,A/T,Beige,Black,0,1,3600.0,172.0,1.6
Ford,Mustang EcoBoost,2021,17300,Gasoline,10-Speed A/T,Yellow,Black,0,1,31000.0,310.0,2.3
Audi,RS 7 4.0T Prestige,2016,64800,Gasoline,8-Speed A/T,White,Brown,0,1,50000.0,560.0,4.0
Mercedes-Benz,GLC 300 GLC 300,2022,1408,Gasoline,Automatic,Lunar Blue Metallic,–,0,0,46798.0,362.0,2.0
Volkswagen,Touareg TDI Lux,2015,15167,Diesel,8-Speed A/T,Gold,Black,0,1,35000.0,240.0,3.0
Porsche,Cayenne GTS,2016,64600,Gasoline,8-Speed A/T,White,Red,0,1,41000.0,440.0,3.6
Jeep,Grand Wagoneer Series III,2022,31112,Gasoline,8-Speed A/T,Black,Black,0,1,83000.0,471.0,6.4
Tesla,Model X 100D,2018,23250,Gasoline,1-Speed A/T,Gray,White,0,1,57000.0,518.0,3.5
MINI,Cooper S Base,2011,63500,Gasoline,6-Speed M/T,Silver,Black,0,1,10500.0,181.0,1.6
RAM,1500 Laramie,2022,13464,Gasoline,8-Speed Automatic,Diamond Black,Black,0,0,46999.0,395.0,5.7
Chevrolet,Camaro Base,2001,64776,Gasoline,A/T,Black,Gray,0,1,7500.0,200.0,3.8
Jeep,Cherokee X,2022,9601,Gasoline,Automatic,Sting Gray Clearcoat,Black,0,0,33498.0,285.0,3.2
BMW,ALPINA B7 xDrive,2013,135000,Gasoline,A/T,Black,Black,1,1,14000.0,445.0,4.4
Volvo,XC90 3.2 Premier Plus,2013,208864,Gasoline,6-Speed A/T,White,Beige,1,1,7500.0,240.0,3.2
INFINITI,Q50 3.0T Premium,2016,49872,Gasoline,7-Speed A/T,Gray,Black,1,1,21500.0,300.0,3.0
MINI,Cooper Base,2009,90367,Gasoline,6-Speed M/T,Red,Black,0,1,9250.0,118.0,1.6
Porsche,911 Carrera 4S,2014,36670,Gasoline,Transmission w/Dual Shift Mode,White,Black,0,1,82499.0,400.0,3.8
Jeep,Grand Wagoneer Base,2023,3752,Gasoline,8-Speed Automatic,Ember Pearlcoat,Global Black,0,1,84620.0,285.0,6.4
Lexus,RX 350 Base,2021,30761,Gasoline,8-Speed Automatic,Eminent White Pearl,Black,0,0,44950.0,275.0,3.5
RAM,1500 Laramie,2022,13438,Gasoline,8-Speed Automatic,Diamond Black,Black,0,0,46599.0,395.0,5.7
Jeep,Gladiator Overland,2020,9100,Gasoline,8-Speed A/T,Red,Black,0,1,49895.0,285.0,3.6
Chrysler,200 Limited,2017,100600,Gasoline,A/T,Black,Black,0,1,10000.0,184.0,2.4
Ford,Fusion Hybrid Base,2011,223824,Hybrid,A/T,White,Brown,1,1,4500.0,156.0,2.5
Audi,A6 2.0T Premium Plus,2016,96000,Gasoline,8-Speed A/T,Black,Black,0,1,21990.0,252.0,2.0
Chevrolet,Silverado 1500 Z71 Extended Cab,2004,185000,Gasoline,4-Speed A/T,Red,Gray,1,1,10500.0,295.0,5.3
Porsche,Taycan Base,2021,6900,Gasoline,2-Speed A/T,White,Beige,0,1,79999.0,375.0,3.45
Honda,Accord Hybrid Touring,2017,96400,Hybrid,CVT Transmission,White,Beige,1,1,18500.0,212.0,2.0
RAM,2500 SLT,2018,67865,Gasoline,6-Speed A/T,White,Gray,0,1,36500.0,410.0,6.4
Land,Rover Range Rover Sport Supercharged,2015,64300,E85 Flex Fuel,Transmission w/Dual Shift Mode,Blue,Black,0,1,44850.0,550.0,5.0
Chevrolet,Colorado ZR2,2018,76500,Gasoline,8-Speed A/T,White,Black,0,1,33500.0,308.0,3.6
GMC,Sierra 2500 Denali,2017,96343,Diesel,6-Speed A/T,Blue,Beige,1,1,53000.0,445.0,6.6
Subaru,Crosstrek 2.0i Limited,2018,74600,Gasoline,Transmission w/Dual Shift Mode,Blue,Black,0,1,24000.0,152.0,2.0
Subaru,Outback 2.5i Limited,2014,157530,Gasoline,Automatic CVT,Twilight Blue Metallic,Black,1,1,9995.0,174.0,2.5
Tesla,Model X Plaid,2022,15000,Gasoline,A/T,White,White,0,1,95999.0,1020.0,3.5
